subsidiarynumber;vat;name;adprotected;startdate;enddate
1023393847;39370727;"Det Blå Ishus - Faaborg";1;2018-02-28;
1008535384;26120926;"BOOKIN HJALLERUP ApS";0;2001-07-01;
1017107336;33881843;"COLD HAND WINERY A/S";0;2011-08-30;
1002904355;29967288;"TÅRNBY TORV APOTEK";1;1992-01-01;
1020093222;15473193;"ÆRØ KARTOFLER V/PA ERIKSEN";0;2015-01-26;
1000272976;11769896;"GRØNNINGHOVED STRAND CAMPING V/ELSE GAJ NIELSEN";0;1988-01-01;
1002151027;62317019;"WARMDAL BLOMST SERV V/S W MORTENSEN";0;1980-09-01;
1019084171;87310116;"Davidsens Tømmerhandel A/S";1;2014-01-28;
1021632372;37905186;"Fish & Beer ApS";1;2016-07-20;
1004907648;21400149;"Kernegaarden v/Anita Winter";0;1999-01-01;
1002842092;92642453;"ASDAL IDRÆTSFORENINGS KIOSK";0;1983-01-01;
1000838622;14978038;"SERVICE KIOSKEN V/M AKRAM";0;1991-04-01;
1024840979;37251364;Slikhjørnet;0;2019-07-01;2020-12-02
1021228164;37517798;"Byens Bazar";1;2016-05-02;2020-08-11
1024018837;39919877;"SukkerToppen ApS";1;2018-09-28;
1011075777;28242700;"Forever - Bi - Ro - Li v/Birgit Lindinger";0;2005-01-01;
1023052462;26458005;"Spangsberg Chokolade";0;2017-12-01;
1004333460;20488441;"E T VINIMPORT V/ELI SANDLYKKE OG TORBEN NIELSEN";1;1998-01-01;
1016463007;33352263;"LYSTRUP CENTER-KIOSK ApS";0;2010-11-23;
1011853451;26115620;"DK Pizza & Grill";1;2005-12-01;2021-01-26
1018075306;34738815;"BEAUTYCOS KBH ApS";0;2012-11-06;
1025475646;41101903;"Welldium ApS";0;2020-01-22;
1025353583;41025018;"Orientalsk Kiosk";0;2019-12-19;
1018364669;11517498;"Fakta 0567";0;2013-03-25;
1015915176;32740642;"TK Agro I/S";0;2010-03-01;
1023845268;21545996;"En Glad Krop";1;2018-04-01;
1011665213;28983719;"CINDA ApS";0;2005-09-01;
1002990246;19814831;"NIKOLAJ JENSEN, 961 VINDEBY ApS";0;1992-01-01;
1025941507;41441887;"vinoweekends og mums";0;2020-06-18;
1006126249;19986586;"CONNI HOLM";0;1996-12-25;
1001993642;52785154;"HUSMAND JOHNNY NIELSEN";0;1987-10-01;
1016350709;33120109;"Smalle Vine v/Thomas Hansen";0;2010-09-27;
1021449136;37746053;"God Vin ApS";1;2016-05-21;
1024325799;40182705;"Bodholtgård 1952 I/S";1;2019-01-15;
1000675779;14075402;"Lars Brejnholt Jacobsen";0;1990-03-01;
1007858589;25570723;"DYRVED & MØLLER ApS";0;2000-07-01;
1002999115;20165715;"DANFOSS A/S";0;1973-08-06;
1011907977;29210292;"3FISK ApS";1;2005-12-20;
1021551526;37835838;Hjemve.dk;1;2016-06-29;
1025605086;37586803;Daniels;1;2020-02-26;
1002938275;26572517;"IMERCO Rødovre";0;1987-01-01;
1011150922;28491158;"LISAGER ApS";0;2005-02-21;
1023773518;25652991;"FITNESS WORLD A/S - Hobro - Hostrupvej (FW 262)";1;2018-06-16;
1016016841;32821138;"Camping Ulbjerg v/Petrus Christiaan Edmondus van Mieghem";0;2010-01-01;
1014303711;30710177;"VILDMEDVIN ApS";0;2008-03-26;
1004912901;21059846;"TARTUFO V/LARS TOMMIE MØLLER";0;1999-02-01;2020-11-24
1023017578;31722349;Kræs;1;2017-11-16;
1022134880;25394135;vitrinen;1;2017-02-26;
1002977447;26572517;Imerco;0;1991-10-01;
1013302258;30439562;"Dig i Centrum v/Claus Olsen";1;2007-05-15;
1006423174;26572517;"Imerco Boulevarden 2";0;1999-07-01;
1002767059;26572517;IMERCO;0;1978-09-01;
1018268171;11517498;"Coop 365 Jagtvej Kbh N";0;2013-02-13;
1023018590;39083663;"Herlev Bazar";1;2017-11-08;
1019117541;11517498;"fakta 0827";0;2014-02-10;
1019521490;17582046;Victoria;0;2014-06-30;
1003055029;37783315;"HARALD NYBORG A/S";1;1990-01-01;
1007718604;64723413;"Køkken - Kantine";0;1999-01-01;
1023491016;26572517;"Imerco Home Esbjerg Storcenter";1;2018-06-01;
1000718547;14306919;"SKANSENS FRISØRCENTER V/INGE KANSTRUP";0;1989-12-01;
1018032534;32449859;"COOLSTUFF DANMARK, FILIAL AF COOLSTUFF AB, SVERIGE";0;2005-10-25;
1009924961;27203574;"Viniropa I/S";0;2003-06-16;
1011936268;29124736;"Hasle Feriepark v. Linda B. Finne";0;2006-01-01;
1025758427;41308842;"WP Shops ApS";1;2020-04-16;
1023795511;39724359;"WR Pet Group ApS";0;2018-07-12;
1012077056;26572517;"IMERCO HASLEV";0;2006-02-27;
1018552201;35171762;"Restaurant Karoline Amalie v/Rikke Brockstedt";0;2013-01-01;
1025684849;41255587;"Holms Vinotek ApS";1;2020-03-21;
1003050647;36887613;"LEGOLAND ApS";0;1982-01-01;
1015835113;32689760;"Holbæk Museum";0;2007-01-01;
1014186456;20370599;"SATS Danmark A/S";0;2008-01-01;2020-07-01
1016911891;20731540;"Tilst Apotek, filial af Aarhus City Vest Apotek";0;2011-06-08;
1015262326;31370450;"BabySam Silkeborg";0;2009-05-13;
1001004332;15937947;"DEN LILLE KØBMAND V/EDITH GULDBRANDSEN";0;1992-01-02;
1018543148;29041288;"Super Kiosken";0;2013-07-01;
1002242567;67001915;"ANDERS LAUSTEN";0;1967-07-03;
1002534592;26572517;"IMERCO Esbjerg";0;1985-01-01;
1020293981;10360641;"jem & fix";1;2015-06-01;
1021211652;37503983;"M. Azam ApS";1;2016-02-19;
1021505753;37747432;"Kita Sake";1;2016-06-14;
1002975857;16427039;"Samsø Apotek v/Hanne Kirch Bulow";0;1979-11-19;
1025930963;27706843;"Younis Trading";0;2020-06-01;
1022935123;39016753;"Y Nguyen HealthCare IVS";1;2017-10-12;
1013726651;26572517;"IMERCO Ringsted";0;2007-09-01;
1001494447;18391198;"NYGAARDS KAFFE V/POUL ERIK LEDET";0;1995-05-12;
1010439376;18864177;"Min Købmand Sennels v/ Kim Gade Klim Sørensen";0;2004-03-09;
1019571110;35910069;"Candy Shop";0;2014-07-18;
1003661136;19046834;"SPILLELAND HOLBÆK V/CLAUS LUNDSBJERG TURISTGÅRDEN";0;1995-10-21;
1023191039;22841416;"Bunkermuseum Hanstholm";0;2018-01-01;
1006351968;21959448;"LØVE APOTEKET RINGKØBING V/HENNING LUND LUKASEN";0;1999-11-01;
1000450165;12816146;"Fonden Sidesporet";0;1989-02-01;
1007848427;25653653;"Hos Nøhr v/Finn Nøhr";0;2000-10-01;
1022794333;38841297;"SILVAN Græsted";0;2017-08-31;
1011851696;29096163;"Vinbørsen v/Pascal Maix";0;2005-11-28;
1020357947;36594934;"Fyns Vinkompagni";1;2015-05-01;
1015428526;25652991;"Fitness World Ballerup";0;2009-08-04;
1011554594;20490942;"Mosa Frugt V/BASSAM ELNAJI";0;2005-07-11;
1013546157;30793382;"DDTech v/Hans Jørgen Eriksen";0;2007-08-16;
1015173110;32012833;"Day Spa v/Dorottya Andrea Petöcz";0;2009-03-25;
1018293621;35013474;"Vinhuset Møn";0;2013-05-01;
1023275070;39268655;"Asian Market v/Hong Xuan Que Nguyen";1;2018-01-23;
1005064917;26572517;IMERCO;0;1999-01-01;
1010240065;27463193;"Bakkegårdens Kiosk v/Edwar Emanuel Darvesh";1;2003-12-01;
1003140729;27187064;"Lemvig Apotek Benedicte Hjerl Carstensen";0;1979-11-19;
1000269927;26572517;IMERCO;0;1987-12-31;
1020405607;36602899;"HD SHISHA";0;2015-05-01;
1018342363;35141375;"UNIVERSE SCIENCE PARK";0;2013-03-12;
1022001112;25652991;"FITNESS WORLD A/S - Kbh V., Vesterbrogade - (FF 604)";1;2016-10-01;
1017911690;34273421;"Vin & Tobak";1;2012-10-01;
1013229232;30395840;"Kalundborg Svane Apoteket v/Inger Annette Brasen";0;2007-05-01;
1022221309;38446223;"The-huset Andersen ApS";0;2017-02-26;
1023534971;25652991;"FITNESS WORLD A/S - Bryggervangen 8 (FW 258)";1;2018-04-16;
1019848104;36419253;"KAFI VINHANDEL ApS";0;2014-10-29;
1018458965;25652991;Vanløse;0;2013-05-02;
1016135077;33040695;"FJORD SKIBSHOLDING IV A/S";0;2010-06-15;
1023540777;39501961;"Candy House ApS";1;2018-04-19;
1023099221;31589045;"Punkt 1 Gørlev";1;2017-12-01;
1008347952;25957067;"Kongsted Helsestudie v/J. Andersen";0;2001-01-01;
1018631942;35114602;"Carlo & Carla";1;2013-07-15;
1002904185;26074665;"Humlebæk Apotek v/Lars Harild";0;1979-11-19;
1023276115;37577359;"Middle East Market";1;2018-01-01;
1004103590;20029234;"Aars Teater Bio";0;1997-05-05;
1021033533;27700217;"Oriental Food";0;2016-01-01;
1002368226;29572895;"Min Købmand v/Merete Andersen";0;1983-07-18;
1002394169;26572517;IMERCO;0;1982-09-01;
1013378246;30689119;"DEN GRØNNE FISK ApS";0;2007-06-20;
1004882852;99584459;"GUNDERUP FISKESØ V/KARL EMIL NIELSEN";0;1999-01-01;
1020148930;30884728;"NAVA, Naturvarer og Helsekost";0;2015-02-16;
1020937064;15106050;Natbutikken;0;2015-12-07;
1009116903;26615658;"Mini Marked v/I.S.Ahmad";0;2002-06-03;
1023709712;39648067;"Sundhedstutten I/S";1;2018-06-14;
1002522820;20705647;"ASSEDRUPGAARD V/MORTEN LAURSEN";1;1985-10-01;
1000143417;10861349;"BIJE FRITID OG CAMPING V/JESPER BEHRENSDORFF";0;1987-01-01;2020-01-27
1024743698;40518452;"Hurup Apotek v/Laia Ribera-Jäger";1;2019-05-14;
1010909550;19363171;"FAM. CARSTENSENS TEHANDEL A/S";1;2002-01-01;
1000158139;10950074;"DEN SELVEJENDE INSTITUTION SDR FELDING KLUBHUS";0;1987-09-01;
1020279962;36261226;Saxegaard;1;2015-03-18;
1019230909;35807284;"MOCCASINET IVS";0;2014-02-27;
1017615269;28886284;"Mols Bolsjer A/S";0;2012-04-18;
1025739007;41295570;"Reumert Wines";1;2020-04-20;
1019603225;35917675;"Kildegaarden Highland Cattle";1;2014-07-01;
1024697319;40513973;"Chateau Wines Direct ApS";1;2019-05-09;
1024949784;35294449;FNDonlineshop;0;2019-08-16;
1012672221;19002934;"Dueodde Familiecamping & Hostel v/Karina Korsgaard";1;2006-01-01;
1001068116;16264091;"Ribe Fest Udlejning v/Leif Wyrtz Frandsen";0;1992-07-01;
1019917068;36096217;"Habesha tolkeservice";0;2014-11-24;
1015915176;32740642;"TK Agro I/S";0;2010-03-01;
1018346059;27214398;"ST-Marked v/Alicja Funt";1;2013-04-02;2020-10-31
1008257902;96266154;"Store Lyngdal Gården /Niels Jensen";0;1984-02-02;
1017029017;26572517;"Imerco Lyngby Storcenter";0;2011-08-01;
1014812462;30531620;"KJÆR & SOMMERFELDT A/S";0;2008-10-16;
1021540206;31984718;"Blas Kaffe & The";1;2016-05-01;
1002292273;69237312;"PER NIELSEN";0;1981-11-20;
1023229540;39231301;"Sweetharbour IVS";0;2018-01-09;
1004799817;20370599;"SATS Danmark A/S";0;1998-10-01;
1021920246;38173936;"Gårdens Kram";0;2016-11-11;
1003036038;31753112;"PANDURO HOBBY A/S";0;1992-06-16;
1020090185;36498897;"LEMON PLUS TECHNOLOGY ApS";0;2015-01-19;
1020919155;37248126;"Mr Wine";0;2016-01-01;
1023668633;39609738;Primavin;0;2018-05-31;
1025377881;26153697;"Minh Anh Trading";1;2020-01-02;
1003965170;15223588;"Hm 8 Monika v/Tonny Kristensen";0;1997-01-15;
1022350486;38558625;"Group Buy ApS";1;2017-04-07;
1025184781;40899057;"Nutty Vegan ApS";1;2019-10-23;
1019734605;35963219;"Forever By Karen";1;2014-09-01;
1003552889;18763303;"GÅRDEJER JOHAN FREDERIKSEN";0;1995-04-01;
1014516014;31457351;"Müllers Kolonial v/Zinab Badloon";0;2008-07-01;
1016552573;28821948;"Asia Råvarer";0;2011-01-07;
1002574814;79210919;"LANDBRUG V/ KAJ ERIK JENSEN";0;1992-01-01;
1000718043;14303901;"KRUSEGÅRD V/KJELD V ANDERSEN";1;1990-04-01;
1010929888;27831796;"Quattrovini v/ Lis Astor Hansen";0;2004-10-25;
1016661925;33416857;"Værebro Kiosk v/Mohammed Azam";0;2011-04-01;
1017221988;33971001;"KØBMANDEN WANDALLSVEJ ApS";0;2011-10-28;
1020379983;36643145;"Roskilde Dom Apotek";1;2015-03-25;
1016137002;32951627;"Danske Automater I/S";0;2010-06-22;
1025898431;41409924;"Åens Fjerkræ";1;2020-06-08;
1018425498;17787535;"N.S Købmand v/Naweed Sharif";0;2013-05-01;
1000564095;13441103;"LYKKE CYKLER OG MOTOR APS";0;1989-09-01;
1014484562;31442478;"Strandgårdens Gårdbutik v/Hans Jensen";0;2008-06-01;
1021240202;37528250;"Gilleleje Camping & Feriecenter ApS";1;2016-03-10;
1016852313;33646119;"LIMERE TRANSPORT SMBA";0;2011-03-20;
1021565357;37848921;"Select & Save ApS";0;2016-07-01;
1002073719;58046019;"LØGSTRUP AUTO APS";0;1976-01-02;
1010018052;27281281;"FALKEN PRODUCTIONS v/Sam Moody Jerup Høj";1;2003-07-15;
1013330499;30451996;"Sorgenfri Vin I/S v/Ane Grete Kuld Jensen og Bjarne Wilken Jensen";0;2007-06-01;
1009816409;27110770;"Nordisk-Handelshus v/ Jan Henrik Lindblad Kristensen";0;2003-04-20;
1000665130;14013490;"INGRID HELNER COUNTRY COLLECTION APS";0;1990-04-01;
1022794600;38841297;"SILVAN Viborg";0;2017-08-31;
1016109076;32916929;"KærbySlushice v/Thomas Madsen";0;2010-01-01;
1025857336;41382546;"Selskabet af maj 2020 ApS";0;2020-05-20;
1019139219;35664246;"Eriksens Vinhandel ApS";1;2014-02-17;
1023340557;39328011;"Nyhavn Entertainment ApS";1;2018-02-09;
1025633535;29388792;"Redoffice Scan Office A/S";0;2020-03-02;
1017929166;34281963;"Helle Hessellund";0;2012-09-01;
1003523984;26572517;IMERCO;0;1995-07-01;
1004502441;20778997;"TONNI OLE HANSEN";0;1998-04-01;
1019594617;34773637;"Stations Kiosk v/Taimoor Ahmad";1;2014-07-24;2020-06-30
1003123961;58191213;"MAGASIN A/S";0;1976-11-22;
1022866326;38956922;"Marketing Co-Driver/Vamos Vinos";0;2017-09-24;
1022171298;38401432;"KBH SHOP IVS";1;2017-02-08;
1025995909;41486007;"Nysted Vin, Gaver og Gastronomi";1;2020-07-02;
1008968779;26485711;"PROPPERIET ApS";0;2002-02-26;
1014791252;31691729;"Viva Vino";0;2008-09-01;
1003815534;19435792;"ÆBLEHAVEN V/ANNELISE & SØREN NIELSEN";1;1996-08-15;
1018167286;34897948;"BALLERUP BAZZAR ApS";0;2013-01-04;
1024031558;39928396;"Asia Marked";1;2018-10-01;
1016884819;15607696;"Lemar v/Kamal Jamal Hajjaj";0;2011-05-01;2020-08-13
1017626805;34433429;"Fonden Fængslet";0;2012-02-27;
1014209839;25394224;"Henrik Holm Jensen";0;2008-03-01;
1015917462;32741940;"Mols Super v/Per Rasmussen";1;2010-04-01;
1022985309;39059053;"Greenday Nordic ApS";1;2017-10-26;
1013135742;30310543;"Grindsted Apotek v/Lene Brandstrup";0;2007-03-01;
1019974517;36324546;AMLOU;1;2014-12-08;
1022405167;37542431;"Service Kiosken";0;2017-05-01;
1014324425;31349087;"LOGOKAGER.DK ApS";0;2008-04-01;
1022876151;35517480;"Kiosken på Struer Banegård";0;2017-09-27;
1025214141;40920579;"Anjas Blomster v/Anja Wiuff";0;2019-11-14;
1018718398;29269653;"K-VinImport Danmark";1;2013-08-01;2020-12-31
1020381171;36592397;"Blue Harvest v/Mads Sylvester Warming";1;2015-05-01;
1025874788;41394056;"Nordickiosk ApS";0;2020-05-28;
1011735645;29134715;"HULLEHAVN CAMPING ApS";0;2005-09-29;
1010086538;27335713;"Herbacare I/S v/Lis Heberg & Claus Hermann Christensen";0;2003-09-01;
1022647241;28231393;"Danish BBQ";1;2017-07-10;
1010955412;27468950;"Stationsvejens Kiosk/HS Servises V/Harjeet Singh";0;2004-12-01;
1023441221;39415534;"Lexton Links ApS";1;2018-03-16;
1007208754;25008502;"Maja's Hjemmeservice";0;1999-11-10;
1014659648;31630363;"AVIFAUNA ApS";0;2008-06-29;
1024997592;39369648;"Vores Marked";1;2019-09-04;
1024392852;40242260;"Vejen og Egtved Apoteker v/ Peter Merrild";0;2019-02-11;
1009241279;26718201;"Jens Peter Klindt Madsen";0;2002-08-01;
1003123900;58191213;"MAGASIN A/S";0;1979-11-12;
1017930245;34704406;"FREDERIK OBELITZ, 936 KOKKEDAL ApS";0;2012-09-14;
1021146613;37442453;SPEDHIRE;1;2016-02-11;
1010932250;28156901;"VESTBIRK CAMPING ApS";0;2004-11-04;
1014671869;31570921;"Horsens City Camping";1;2008-12-01;
1020160051;36543302;"FØLTVED ApS";0;2015-02-17;
1021459298;37755095;"Broders ApS";1;2016-05-27;
1001102714;16458503;"ERIK ANDERSEN";0;1992-07-01;
1022016594;38263641;"Selskabet af 12. december ApS";1;2016-12-13;
1022279234;38493868;"Maraldos Madgarage";0;2017-03-20;
1016416742;33207530;"TODAY v/Ruping Liu";0;2010-12-01;
1023268988;25768817;"Bolcheriet A/S";1;2018-01-15;
1020049886;36279036;"kbhfestudlejning I/S";0;2015-01-07;
1025337251;35523510;"Vinmedmere Fredericia";1;2019-12-16;
1020243518;36254688;"Rødding Apotek";0;2015-02-25;
1016997672;33786239;"ODC-MAD ApS";0;2011-07-01;
1024736217;37567639;"Kiosk Venex";1;2019-05-27;
1023895478;39811456;"Station Food ApS";1;2018-08-27;
1023369687;33180578;"Royal Meat";1;2018-02-15;
1003494407;18533995;"SVENSTRUP CYKLER APS";0;1995-05-03;
1001815306;28354509;"Gartneriet Lumbygaard v/Jesper Olsen";0;1972-12-11;
1001780899;17667971;"Min Købmand Peter M Junge";0;1972-07-03;
1025822141;41310065;"Konnerup Chokolade - butik";1;2020-05-13;
1017914355;34569274;Greatwine;0;2012-08-25;
1025779114;41324228;"Nybom Vine Copenhagen ApS";0;2020-04-24;
1026287975;40410252;Bisgaards;0;2020-10-01;
1002469759;75762852;"Sydsjællands Campingcenter v/Morten Østergård Hansen";0;1981-03-31;
1019297426;32513603;"Jeu de Raisin";1;2014-04-01;
1021745509;38004433;"My Group ApS";1;2016-09-13;
1023340557;39328011;"Nyhavn Entertainment ApS";1;2018-02-09;
1002341441;71357910;"LARS BJØRN VINIMPORT APS";0;1982-12-22;
1016634405;32665543;"MG Kiosken APS";0;2011-02-08;
1012335683;25241681;"Bymidten Rens v/Sarbajit S. Nijjar";0;2006-07-01;
1000410945;14003606;"Danish Crown Foods A/S";0;1988-12-01;
1002362666;72139151;"GOTLAND/LARS HENRIK PETERSEN";0;1988-11-10;
1020189246;36553138;"VATAN BAZAR ApS";0;2015-02-09;
1022235563;38429418;Provianten;1;2017-03-01;
1022288470;38503677;"Elite 2017 IVS";0;2017-03-20;
1002459699;75420854;SØNDERSKOVHJEMMET;0;1986-01-01;
1019845016;36418389;"SIMPLY COURIER ApS";0;2014-10-28;
1024443007;35954716;"BR Hjørring";0;2019-02-26;
1014697965;26572517;"Imerco Struer";0;2008-09-05;
1003496885;18605538;"Spil & Vind v/Ahmed Sajjad";0;1995-07-01;
1000086260;10501709;"JETTE SALONEN V/JETTE SONDRUP ANDERSEN";0;1980-12-16;
1013418663;30625382;"Klinik for fodterapi v/Ann Charlotte Holm";1;2007-08-01;
1025506932;39646560;"Nordisk Honning";1;2020-02-01;
1010878760;20370599;"SATS Danmark A/S";0;2004-10-27;
1018288237;35046364;"BRYGSHOPPEN ApS";0;2013-02-21;
1022598283;38714295;"MENY Aabybro";0;2017-07-01;
1002903967;21646830;"KØGE BOHOLTE APOTEK";0;1992-01-01;
1004031508;19859541;"Raabo Detail v/David Revland";0;1997-04-01;
1021096632;10521815;"Zealand Business College";1;2016-01-01;
1003266218;66137112;Musikteatret;0;1993-01-01;
1003727893;19190072;"LUNDSTRØM APS";0;1996-05-01;
1021596031;33282788;"Marsk Apoteket filial af Tønder Løve Apotek";1;2016-10-03;
1008182260;10061512;"BIO SILKEBORG A/S";0;2001-01-01;
1021681470;34883793;"Normal A/S - Brønderslev";1;2016-08-22;
1015056009;32057195;"Støtteforeningen Selektra";0;2009-01-01;
1002355957;71862011;"HENRIK OBLING";0;1983-04-10;
1017900168;34270511;"Café TukTuk / Frankee's Coffee";1;2012-09-03;
1000177908;11079180;"Hofjægerm.Godsejer Chr. F. la Cour";0;1983-03-01;
1002099765;59548514;"SKOVEJER NIELS MOES";0;1976-09-01;
1004480461;20739738;"Øko Ged og Grønt v/Everhardus Hoekman";0;1998-03-18;
1019492032;35787828;"Læsø Bio";0;2014-06-01;
1021644206;37914126;Berthes;1;2016-08-08;
1021633271;37906271;"BelMark's ApS";1;2016-08-01;
1023927485;27405061;"Better Sales";1;2018-09-05;
1024461641;18111640;"Jacks Kiosk";0;2019-03-04;
1022078247;29750157;"Gårdbutikken Hyldemarken";0;2017-01-01;
1022295566;34798834;candysweet;1;2017-04-01;
1022794562;38841297;"SILVAN Odense M";0;2017-08-31;
1000534972;13280479;"HAVNEGADENS GRØNTTORV V/SØREN KAMPMANN SØRENSEN";0;1973-04-01;
1004416997;10997801;"Kragerup Gods";0;1998-02-23;
1024445379;25398734;"Skagen Liggestoleudlejning";1;2019-02-26;
1016141387;33043627;"Dinhelsebix-go4love ApS";0;2010-06-24;
1020027920;36380403;"Øst Minimarked";0;2015-01-01;
1001542498;22097210;"Sjømannskirken Kong Haakons kirke";0;1970-01-01;
1025169421;40887830;ToBeHappy;1;2019-10-27;2020-07-14
1008389183;25993071;"H P Landhandel v/ Per Petersen";0;2001-04-06;
1018316648;35010890;KRAMevent;0;2013-04-01;2018-05-01
1025861236;41377682;"T & G Trade Food Product";0;2020-05-22;2021-02-11
1014202214;31115701;"Esbjerg Jerne Apotek v/Anne Helene Kahns";1;2008-03-01;
1023993658;39896672;biovin.nu;0;2018-10-01;
1009837058;19628485;"LM Marked / Import & Eksport v/Laith M. Ali Al-Attar";0;2003-04-22;
1012639631;53383211;"Enner Mark Fængsel";0;2006-10-01;
1001312543;17558536;"COFFEE BREAK APS";0;1993-12-01;
1019843803;25652991;"Fitness World, Frihedens Butikscenter";0;2015-01-02;
1003313456;29189684;"ÆLDRECENTRET FÆNØSUND";0;1993-01-01;
1012181783;37783315;"HARALD NYBORG A/S ISENKRAM- OG SPORTSFORRETNING";1;2006-04-07;
1022082333;38322567;"Bogense Strand Camping A/S";0;2017-01-10;
1025538176;41134585;"Souvenirs Kiosk";1;2020-02-03;
1020571833;36963158;"Kiosk 22";0;2015-07-13;
1021294418;37575550;"Dansk Insekt Protein ApS";1;2016-03-31;
1022620246;38734091;"Musikbyens marketenderi";1;2017-06-22;
1014287503;31234123;Lindegaard;0;2008-01-01;
1023653717;39602148;"Glutenfreelife ApS";1;2018-05-28;2020-09-15
1000775326;14629130;"Thrysøe Lys & Gaver I/S Susanne Thrysøe/Lars T Nielsen";0;1990-10-01;
1021570512;26972329;"Lone Hoff Overgaard";1;2016-01-01;
1023763229;39696975;"Amager Spille Cafe ApS";1;2018-07-03;
1001372370;17846930;"SPECIAL WINE IMPORT V/JENS DALSGAARD";0;1994-06-23;
1016708638;20200006;"Refina Kiosken v/Farhad Jahanshahi";0;2011-03-01;
1023264478;39251523;"Hyrupdal Gårdbutik";0;2018-01-01;
1017088528;25652991;"Fitness World A/S";0;2011-08-30;
1026234650;41654694;"KARROUM TRADING";1;2020-09-01;
1024013576;39915340;"Second Base Group ApS";0;2018-10-04;
1026241339;37159069;"VinGuruen ApS lager";1;2020-07-14;
1025857336;41382546;"Selskabet af maj 2020 ApS";0;2020-05-20;
1025515672;41131217;"Stjerne Slik";1;2020-01-01;
1013103875;30300947;"Kristian Lund";0;2007-03-15;
1014847177;31780438;"WEBDANES GROUP A/S";1;2008-10-29;
1026249666;41662875;"Ry Burger & Bagels v/ Basel Ali";1;2020-09-02;
1004208138;14684336;"VEJLBY KIOSK PETER BRAMSTRUP";0;1997-07-01;
1003113049;56312412;"BKI foods a/s";0;1967-10-01;
1012618170;29922438;"HOBBY-HAVEN ApS";0;2006-09-18;
1020163255;36246693;"Beauty 4 you";1;2015-03-01;
1024431882;40280022;"Mester marked IVS";0;2019-02-20;
1025132072;40143130;"HM IMPORT EKSPORT IVS";1;2019-10-15;
1024799618;40598057;"M&G Kiosk ApS";1;2019-06-20;
1002412842;73788528;"ANTONISEN MARIBO ApS";0;1983-11-01;
1022769800;38874969;"ERIKO IVS";1;2017-08-23;
1015210520;27528430;"Web-shop 28000";0;2009-04-20;
1013109989;30306562;"Herning Løve Apotek v/Henrik Krog Jensen";0;2007-04-01;
1016041587;32895174;"RONKEDOR HOLDING ApS";0;2010-05-12;
1020581286;36967218;"Det lille Grønttorv IVS";1;2015-07-15;
1022719714;28344910;"Nordisk Film Biografer Waves";0;2017-08-01;
1000284249;11830897;"Erling Bonde";0;1985-07-01;
1020988033;37304530;"Nørgaards Geder";1;2015-10-01;
1015027327;19549607;"Mølhøjgård v/Rikke Storm Tangaa";0;2008-06-01;
1018310194;35051198;"PUK HEALTHCARE ApS";0;2013-03-01;
1009777330;18424649;"SCANDLINES CATERING A/S";0;2002-06-01;
1021163399;37454044;"St. Thomas Apotek";0;2016-02-16;
1022628182;38776495;"Anpartsselskabet af 27.07.2020";1;2017-07-06;
1002876340;98963952;"KALHAVE ANTIK/VIBEKE SVENDSEN";0;1982-01-01;
1024872749;40659927;"Påskeløkke ApS";0;2019-07-12;
1022813605;26572517;"Imerco Home Frederiksberg";1;2017-08-21;
1018424106;32276172;"Ganefryd Lemvig";0;2013-04-17;
1010706161;31753112;"PANDURO HOBBY A/S";0;2004-02-01;
1015176497;32015107;"Mogadishu Shop v/Shamso Abdulle Mohammed";0;2009-04-01;
